Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
67,tt0078788,2017-03-13,2017-03-13,,Apocalypse Now,https://www.imdb.com/title/tt0078788/,movie,8.4,147,1979,"Drama, Mystery, War",563483,1979-05-19,Francis Ford Coppola
68,tt0065571,2017-03-13,2017-03-13,,Il conformista,https://www.imdb.com/title/tt0065571/,movie,8.0,113,1970,Drama,24146,1970-07-01,Bernardo Bertolucci
69,tt0287467,2017-03-13,2017-03-13,,Hable con ella,https://www.imdb.com/title/tt0287467/,movie,7.9,112,2002,"Drama, Mystery, Romance",99049,2002-03-15,Pedro Almodóvar
70,tt1371574,2017-03-13,2017-03-13,,Kosmos,https://www.imdb.com/title/tt1371574/,movie,7.2,122,2009,"Drama, Fantasy",4366,2009-10-14,Reha Erdem
71,tt0067800,2017-03-13,2017-03-13,,Straw Dogs,https://www.imdb.com/title/tt0067800/,movie,7.5,113,1971,"Crime, Drama, Thriller",53161,1971-11-25,Sam Peckinpah
72,tt0057091,2017-03-13,2017-03-13,,Il gattopardo,https://www.imdb.com/title/tt0057091/,movie,8.0,186,1963,"Drama, History",20842,1963-03-27,Luchino Visconti
73,tt0082736,2017-03-13,2017-03-13,,Mephisto,https://www.imdb.com/title/tt0082736/,movie,7.8,144,1981,Drama,8723,1981-02-11,István Szabó
74,tt0184756,2017-03-13,2017-03-13,,Muhsin Bey,https://www.imdb.com/title/tt0184756/,movie,8.5,119,1987,"Comedy, Drama, Music",8810,1987-05-31,Yavuz Turgul
75,tt0166924,2017-03-13,2017-03-13,,Mulholland Dr.,https://www.imdb.com/title/tt0166924/,movie,7.9,147,2001,"Drama, Mystery, Thriller",297278,2001-05-16,David Lynch
76,tt0073440,2017-03-13,2017-03-13,,Nashville,https://www.imdb.com/title/tt0073440/,movie,7.7,160,1975,"Comedy, Drama, Music",21686,1975-06-11,Robert Altman
77,tt0078841,2017-03-13,2017-03-13,,Being There,https://www.imdb.com/title/tt0078841/,movie,8.0,130,1979,"Comedy, Drama",61634,1979-12-20,Hal Ashby
78,tt0066921,2017-03-13,2017-03-13,,A Clockwork Orange,https://www.imdb.com/title/tt0066921/,movie,8.3,136,1971,"Crime, Drama, Sci-Fi",707791,1971-12-19,Stanley Kubrick
79,tt0052357,2017-03-13,2017-03-13,,Vertigo,https://www.imdb.com/title/tt0052357/,movie,8.3,128,1958,"Mystery, Romance, Thriller",330971,1958-05-09,Alfred Hitchcock
80,tt0085180,2017-03-13,2017-03-13,,L'argent,https://www.imdb.com/title/tt0085180/,movie,7.5,85,1983,"Crime, Drama",7349,1983-05-16,Robert Bresson
81,tt0063415,2017-03-13,2017-03-13,,The Party,https://www.imdb.com/title/tt0063415/,movie,7.6,99,1968,Comedy,35481,1968-04-04,Blake Edwards
82,tt0086087,2017-03-13,2017-03-13,,Pauline à la plage,https://www.imdb.com/title/tt0086087/,movie,7.4,95,1983,"Comedy, Drama, Romance",6017,1983-02-18,Éric Rohmer
83,tt0042192,2017-03-13,2017-03-13,,All About Eve,https://www.imdb.com/title/tt0042192/,movie,8.2,138,1950,Drama,112231,1950-10-13,Joseph L. Mankiewicz
84,tt0068278,2017-03-13,2017-03-13,,Die bitteren Tränen der Petra von Kant,https://www.imdb.com/title/tt0068278/,movie,7.7,124,1972,"Drama, Romance",7608,1972-06-25,Rainer Werner Fassbinder
85,tt0032904,2017-03-13,2017-03-13,,The Philadelphia Story,https://www.imdb.com/title/tt0032904/,movie,7.9,112,1940,"Comedy, Romance",59608,1940-12-05,George Cukor
86,tt0062873,2017-03-13,2017-03-13,,Les demoiselles de Rochefort,https://www.imdb.com/title/tt0062873/,movie,7.6,120,1967,"Comedy, Drama, Musical, Romance",7288,1967-03-08,Jacques Demy
